post_id,user_id,source,text,label
post_1671,user_191,facebook,students ලා හරිම smart නේද? 😏,HATE
post_1672,user_37,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1673,user_54,twitter,ඔයා officials වගේ behave කරනවා 😂,HATE
post_1674,user_196,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1675,user_199,news_portal,politicians culture එක totally outdated,HATE
post_1676,user_28,facebook,influencers ලා always complain කරනවා lol,HATE
post_1677,user_121,facebook,මට හිතෙන්නේ politicians ගැන rethink කරන්න ඕන,HATE
post_1678,user_78,facebook,ඔයා politicians වගේ behave කරනවා 😂,HATE
post_1679,user_53,twitter,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1680,user_90,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1681,user_192,youtube,media people ලා always complain කරනවා lol,HATE
post_1682,user_42,twitter,Experts කියනවා fuel prices causes long-term damage allegedly,DISINFO
post_1683,user_26,facebook,students ලා always complain කරනවා lol,HATE
post_1684,user_50,youtube,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1685,user_2,facebook,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1686,user_182,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1687,user_151,twitter,Movie එක pretty good actually,NORMAL
post_1688,user_28,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1689,user_109,twitter,Experts කියනවා new vaccine causes long-term damage allegedly,DISINFO
post_1690,user_29,youtube,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1691,user_134,twitter,media people culture එක totally outdated,HATE
post_1692,user_74,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1693,user_127,facebook,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1694,user_154,youtube,new vaccine behind government decision කියලා sources කියනවා,DISINFO
post_1695,user_105,youtube,Movie එක pretty good actually,NORMAL
post_1696,user_18,news_portal,මට හිතෙන්නේ students ගැන rethink කරන්න ඕන,HATE
post_1697,user_173,news_portal,ඔයා officials වගේ behave කරනවා 😂,HATE
post_1698,user_134,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1699,user_103,facebook,Breaking news: 5G towers secretly controlled by foreign powers,DISINFO
post_1700,user_51,youtube,Breaking news: fuel prices secretly controlled by foreign powers,DISINFO
post_1701,user_32,twitter,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1702,user_196,youtube,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1703,user_171,news_portal,fuel prices behind government decision කියලා sources කියනවා,DISINFO
post_1704,user_38,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1705,user_126,news_portal,Breaking news: new vaccine secretly controlled by foreign powers,DISINFO
post_1706,user_26,facebook,ඔයා officials වගේ behave කරනවා 😂,HATE
post_1707,user_7,twitter,Movie එක pretty good actually,NORMAL
post_1708,user_174,youtube,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1709,user_160,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1710,user_120,twitter,Research කියනවා education policy harmful කියලා but media hide කරනවා,DISINFO
post_1711,user_130,youtube,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_1712,user_140,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1713,user_31,news_portal,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1714,user_114,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1715,user_143,youtube,officials ලා හරිම smart නේද? 😏,HATE
post_1716,user_35,youtube,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1717,user_146,news_portal,influencers ලා always complain කරනවා lol,HATE
post_1718,user_121,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_1719,user_130,facebook,media people culture එක totally outdated,HATE
post_1720,user_152,news_portal,Experts කියනවා economic reform causes long-term damage allegedly,DISINFO
post_1721,user_83,facebook,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1722,user_33,youtube,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_1723,user_196,youtube,politicians culture එක totally outdated,HATE
post_1724,user_89,youtube,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1725,user_170,twitter,students ලා හරිම smart නේද? 😏,HATE
post_1726,user_80,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1727,user_30,youtube,Breaking news: 5G towers secretly controlled by foreign powers,DISINFO
post_1728,user_84,facebook,Movie එක pretty good actually,NORMAL
post_1729,user_109,news_portal,Meeting එක 5pm ට move කරමු,NORMAL
post_1730,user_179,news_portal,politicians ලා always complain කරනවා lol,HATE
post_1731,user_97,news_portal,Research කියනවා fuel prices harmful කියලා but media hide කරනවා,DISINFO
post_1732,user_126,facebook,media people ලා හරිම smart නේද? 😏,HATE
post_1733,user_129,youtube,Breaking news: fuel prices secretly controlled by foreign powers,DISINFO
post_1734,user_94,news_portal,Breaking news: education policy secretly controlled by foreign powers,DISINFO
post_1735,user_20,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1736,user_13,youtube,Experts කියනවා education policy causes long-term damage allegedly,DISINFO
post_1737,user_160,facebook,politicians ලා always complain කරනවා lol,HATE
post_1738,user_87,youtube,අද weather එක nice වගේ 😊,NORMAL
post_1739,user_136,news_portal,Movie එක pretty good actually,NORMAL
post_1740,user_89,facebook,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_1741,user_111,youtube,Breaking news: education policy secretly controlled by foreign powers,DISINFO
post_1742,user_65,news_portal,Experts කියනවා new vaccine causes long-term damage allegedly,DISINFO
post_1743,user_161,twitter,officials ලා always complain කරනවා lol,HATE
post_1744,user_170,news_portal,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_1745,user_197,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_1746,user_161,facebook,Traffic එක අද ටිකක් heavy,NORMAL
post_1747,user_94,news_portal,students ලා හරිම smart නේද? 😏,HATE
post_1748,user_192,youtube,officials culture එක totally outdated,HATE
post_1749,user_17,twitter,economic reform behind government decision කියලා sources කියනවා,DISINFO
post_1750,user_166,twitter,Research කියනවා fuel prices harmful කියලා but media hide කරනවා,DISINFO
post_1751,user_104,twitter,ඔයා students වගේ behave කරනවා 😂,HATE
post_1752,user_8,twitter,මට හිතෙන්නේ officials ගැන rethink කරන්න ඕන,HATE
post_1753,user_144,news_portal,5G towers behind government decision කියලා sources කියනවා,DISINFO
post_1754,user_41,youtube,politicians ලා හරිම smart නේද? 😏,HATE
post_1755,user_72,twitter,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1756,user_15,facebook,මට හිතෙන්නේ influencers ගැන rethink කරන්න ඕන,HATE
post_1757,user_17,news_portal,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_1758,user_186,twitter,Breaking news: 5G towers secretly controlled by foreign powers,DISINFO
post_1759,user_189,facebook,Traffic එක අද ටිකක් heavy,NORMAL
post_1760,user_149,youtube,Movie එක pretty good actually,NORMAL
post_1761,user_61,facebook,මට හිතෙන්නේ media people ගැන rethink කරන්න ඕන,HATE
post_1762,user_189,news_portal,මට coffee එකක් බොන්න හිතෙනවා,NORMAL
post_1763,user_56,twitter,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1764,user_71,news_portal,media people culture එක totally outdated,HATE
post_1765,user_15,news_portal,Traffic එක අද ටිකක් heavy,NORMAL
post_1766,user_180,facebook,Research කියනවා fuel prices harmful කියලා but media hide කරනවා,DISINFO
post_1767,user_122,twitter,Research කියනවා new vaccine harmful කියලා but media hide කරනවා,DISINFO
post_1768,user_122,youtube,Research කියනවා 5G towers harmful කියලා but media hide කරනවා,DISINFO
post_1769,user_156,facebook,අද weather එක nice වගේ 😊,NORMAL
post_1770,user_172,twitter,Meeting එක 5pm ට move කරමු,NORMAL
post_1771,user_99,youtube,Meeting එක 5pm ට move කරමු,NORMAL
post_1772,user_32,twitter,Movie එක pretty good actually,NORMAL
post_1773,user_3,news_portal,Research කියනවා economic reform harmful කියලා but media hide කරනවා,DISINFO
post_1774,user_194,twitter,මට හිතෙන්නේ students ගැන rethink කරන්න ඕන,HATE
post_1775,user_113,youtube,politicians culture එක totally outdated,HATE
post_1776,user_21,news_portal,education policy behind government decision කියලා sources කියනවා,DISINFO
post_1777,user_184,news_portal,මෙම vaccine එකෙන් 90% people sick වෙනවා කියලා කියනවා 🤔,DISINFO
post_1778,user_67,facebook,Meeting එක 5pm ට move කරමු,NORMAL
post_1779,user_155,youtube,5G towers behind government decision කියලා sources කියනවා,DISINFO
