Cleaned Text ,Label,Word Identified,Hate,Disinfo,Normal,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
go kathawak ne oya minissunta mandayata handa pata nodi paminillak danna thibunane,NORMAL,,0,0,1,,,,,
ela,NORMAL,,0,0,1,,,,,
mr sangeth,NORMAL,,0,0,1,,,,,
sirasha great,NORMAL,,0,0,1,,,,,
අඩේ මුන් සින්ගප්පුරුව කරලනේ තිබුනේ පොඩ්ඩක් ඉන්නලූ බලු නාමලයෝ තොපි මේරට හපයක් කරලනේ පැනලා ගියේ,HATE,බලු,1,0,0,,,,,
ජාතික ජන බලවේගයේ කෙනෙකුට ලක්ෂ තුන හතරක් හම්බවෙනවා නම කියන්න බැරි එක්කෙනෙක්ට ලක්ෂ හයක් හම්බවෙනවා විශ් රාම වැටුපත් හම්බවෙනවා මොකක්ද ප් රශ්නය ජාතියේ ජන බලවේගය කියන්නේ ජවිපෙ කියන්නේ පට්ට සල්ලිකාර පක්ෂයක්,NORMAL,,0,0,1,,,,,
බඩ kapa ගන්න වෙනවා අනිවාර්යෙන්,NORMAL,,0,0,1,,,,,
සුපිරි,NORMAL,,0,0,1,,,,,
මූ කියන ඒවා ඔක්කොම ඇත්ත,NORMAL,,0,0,1,,,,,
chamara amu haraka,HATE,amu haraka,1,0,0,,,,,
තමන්ට තියෙන වර්ප් රසාද කපාගෙන මෙහෙම කතා කරන්න හැමෝටම බෑ වැඩිම මන්ත් රී පිරිසක් ඉන්නේ මාලිමාවේ ගොඩක් අය අලුතින් පත් උනු මන්ත් රී වරු එයාලට මේ අවුරුදු පහ ඉන්න අමාරුවකුත් නෑ ඒත් තමන්ට තියෙන විශේෂ රැකවරණය වැඩක් නොකරම පඩියක් ගන්න පුලුවන් කම තියෙනොකට මෙහෙම දෙයක් කිරීම අතිවිශිෂඨයි මාලිමාවට විතරයි මේවා කරන්න පුලුවන්,NORMAL,,0,0,1,,,,,
සුපිරි චරිත චාමර සම්පත් දසනායක,NORMAL,,0,0,1,,,,,
excellent jop n p p keep it up verey strongly,NORMAL,,0,0,1,,,,,
ane pala buruwa thopi thamai palakayanta salli deela ratakawe,HATE,buruwa,1,0,0,,,,,
maka pissak namalya,HATE,pissak,1,0,0,,,,,
ඔය නාමලය ෙරද්ෙද ෙරවිල,HATE,රෙද්ද රෙවිල,1,0,0,,,,,
katawanam sampurna atta katawa mahattayo eth sudu andina hamogema yata game tama kathwata respect ekenma eth oya anura sahodarayat haiya dunna dinanna ekata kruthaguna washayen apu gaman 10rs wadi karalath dunna rajaye haal moll arinne natteth hitawathkama nisa kiyala dannwa oya silwath katin kiyannako welawkata epa wenawa kiwa wage me rate ahinsaka janathawata haal kilowa 100rs denawa ada indala kiyala oyata dan hotel idam business tiyenwa diwya loke yanna pin kara ganna haal tikata ohoma karanna epa duppath ratak oluwta aran jewath wenna,DISINFO,,0,1,0,,,,,
මාලිමාව සාපයක්,HATE,සාපයක්,1,0,0,,,,,
ඇත්ත කියන එකට රෙස්පෙක්ට් ඩඩ්ලි බොසා,NORMAL,,0,0,1,,,,,
ඩෝබිල ගේ මෙන්ට් විතරක් දැක්කා,NORMAL,,0,0,1,,,,,
hiru tv oyalagen oita wada deyak balaporoththu wenna be,NORMAL,,0,0,1,,,,,
unta ona me rata vinaasa karanna anika oun me lakmawa diunu wenawata akamathima kalliyak oya kala waradi walata daduwam labadeema kala yhthuya,NORMAL,,0,0,1,,,,,
මේ වගේ මන්ත් ර තුමන්ලාත් අපපේ රටට අවශියයි,NORMAL,,0,0,1,,,,,
නාමල් උබට නෙවෙයි උබලගෙ පරම්පරාවට ආයෙත් මේ රටේ පාලනය එන්නෙ නැහැ නාමල් බල්ලො උබේ අම්මට කියන්නෙ නැහැ පරෙස්සම් වෙයම් නාමල් බල්ලො,HATE,"බල්ලො, අම්මට කියන්නෙ නැහැ",1,0,0,,,,,
wasantha fail,NORMAL,,0,0,1,,,,,
මාධ් යයට නොකියා අධිකරණය තුළ තමා නිර්දෝෂී බව ඔප්පු කරහන් ජනාධිපති අනුර ඇමති හදුන්ව ධූරයෙන් වහා නෙරපා හැරිය යුතුයි පරීක්ෂණ වලට බාදා නොවීම පිණිස ප් රබල කර්මාන්ත ඇමති හදුන්ව වහා නෙරපා දමනු අතීතයේ ජනපති r ප් රේමදාසගෙ කර්මාන්ත ඇමති රනිල් බටලන්ද චෝදනා ඇත එබැවින් ප් රබල කර්මාන්ත ඇමතියා පරීක්ෂණ අවසන් වන තෙක් ආණ්ඩුවේ කිසිදු තනතුරක් නොදැරිය යුතුයි,NORMAL,,0,0,1,,,,,
සහතික ඇත්ත තුමාගේ මේ කතාව,NORMAL,,0,0,1,,,,,
ඇච්චුලි ඉස්ස බිග් කුච්චන් jvp පිස්සු පීකුදු උත්තොලා,NORMAL,,0,0,1,,,,,
බලය හදල දීල තියෙනව අපි ජනතාව කොහොම කිව්වත් විශ්වාස කරන්න බෑ සමහර නිළධාරීන් ඉන්නව ගේමක ගහගන්නම බලාගෙන නීතියක් හදල මේව වෙනස් වෙන්නම ඕන ස්ථිරවම,NORMAL,,0,0,1,,,,,
සුජිව කියන්නේ මහනුවරින් ආවා කඩුවෙලට බනානා බෙදලා බයිලා ගහලා මාරු උනා බනානා සුජි නියම කෙනා තමයි සජි පුතාගේ හිරු පායන්නේ කවද්ද කියපල්ලා දන්න එකෙක් හිරුණිකා රනිල්ල්ල්ල් කොහෙද ඉන්නේ හිරු ඔයා,DISINFO,,0,1,0,,,,,
etta kthawa,NORMAL,,0,0,1,,,,,
තමන් කැමැති පක්ෂ අරමුදලට ඕන කෙනෙකුට තමන්ගේ වැටුප් දෙන්න පුළුවන් අනික ඔය අරමුදලේන් අවශ් අයට විශ් රාම වැටුපක් පක්ෂය විසින් හදලා තියෙන්නේ මොනතරම් හොද වැඩක් රජයේ බදු මුදල් වලින් දේවල් ඉල්ලන්නේ නැහැ පුළුවන් විදිහට පක්ෂයක් විදියට එයාල හැම දෙයක්ම බලා ගන්නවා ප් රස්නය තියෙන්නේ මෙයාලට ඉස්සර වගේ කවුරුත් මනිත් රීලට ලන්සු තියන්නේ නැහැ නේද මුන් ඔක්කොම එකතුවෙලා ඉස්සර කොහොමද අත උස්සන්න ගත්ත කෝටි ගනන් තියෙන්නේ පැහැදිලි ඊර්ෂ් යාව නේද පුළුවන් හදලා පෙන්වන්න බලන්න ඔය වගේ විනිවිද භාවයෙන් පක්ෂ අරමුදලක් හැමෝම පක්ෂෙ අයව බලාගන්න රටටත් ජනතාවටත් බරක් නොවී,NORMAL,,0,0,1,,,,,
dangeeth malli supiri,NORMAL,,0,0,1,,,,,
mahindaga sunakapatiya gongahannawidihak naathuwa okun dan raalawatana kala balagana okun innathaana harakta jangi andapalla,HATE,"sunakapatiya, harakta",1,0,0,,,,,
yes sir no sir he must be loving it though he laughed at it earlier,NORMAL,,0,0,1,,,,,
අද ඉදන් බිග් කුච්චන් කියන්නේ බිමල් රත්නායකට ඔන්න නම තිබ්බා,NORMAL,,0,0,1,,,,,
akd during the parliamentary election assured that they will work without taking any salary then refund all money taken from parliament,DISINFO,,0,1,0,,,,,
නෑමොලයෝ තෝ මොන්ටිසෝරියේ ඉදල ඉගෙන වරෙන් අනුර කතාකරන්න,NORMAL,,0,0,1,,,,,
සුජිව කියන්නේ මහනුවරින් ආවා කඩුවෙලට බනානා බෙදලා බයිලා ගහලා මාරු උනා බනානා සුජි නියම කෙනා තමයි සජි පුතාගේ හිරු පායන්නේ කවද්ද කියපල්ලා දන්න එකෙක් හිරුණිකා රනිල්ල්ල්ල් කොහෙද ඉන්නේ හිරු ඔයා,DISINFO,,0,1,0,,,,,
නියම රස්තියාදුකාර යෙක් ඉන්නවා,NORMAL,,0,0,1,,,,,
adarai janadipathi thumani sageet obawani aya ma ratata watinawa ma ratin ma wasangatha mati karanna oba thumata pin dirga kalayak wajanawa god bless you sir,NORMAL,,0,0,1,,,,,
jvp big kuchchan,NORMAL,,0,0,1,,,,,
hari me lapaya ge kalisama asse sipai,HATE,sipai,1,0,0,,,,,
මු හොදයි මේ රටේ බයියන්ට,HATE,බයියන්ට,1,0,0,,,,,
ජනපති පගරනැට්ටා කියපු එකා නේද මේ,DISINFO,,0,1,0,,,,,
වචනයේ අර්තයෙන්ම රටට ආදරේ මිනිසෙක්,NORMAL,,0,0,1,,,,,
නාමල් රෙද්දේ ගු ගියාද හරියට කතාවක් කරන්න බැරිනම් පල හු තෝ යන්න,NORMAL,,0,0,1,,,,,
akd during the parliamentary election assured that they will work without taking any salary then refund all money taken from parliament,DISINFO,,0,1,0,,,,,
kakki lapaya,HATE,kakki lapaya,1,0,0,,,,,
ditta suli kunatuwan takaramak giyath laksa 1000000 danawa kiuwa wagada anura kumara mahaththayo arthikaya wardanaya wanne,DISINFO,,0,1,0,,,,,
මරික් කාර් හයියෙන් බොරු කියන්නයි හිමීට තෑගි ගන්නයි දස්ස නිසානෙ සිරසෙ ජොබ දාල ගැලපෙන එක තෝරගත්තෙ,NORMAL,,0,0,1,,,,,
ane namal pako danwath paduwe idapan ponnaya,HATE,"pako, ponnaya",1,0,0,,,,,
නිවැරැදි නායකත්වය තුළින් ජය ගැනීම මෙ විදියට රටට ආදරය කරන විෂය පථය දැනුම හරවත් ලෙස සමිබන්ධ වීම ඇහුන් කමි දීම හරිම වැදගත් ආනාගත දරුවන් මෙ ආපරාද වලින් බෙරා ගැනීමට සහාය දෙමු,NORMAL,,0,0,1,,,,,
kuda ban arthika gathakaya une usaviyedi,DISINFO,,0,1,0,,,,,
මම බදුල්ලේ මම හිටියේ උන රිප්ප ගහලා පොඩි කාමරයේ ලමයි ක් පවුලයි මෙකා චාමර අහක බලා ගියා,NORMAL,,0,0,1,,,,,
ඇයි විපක්ෂ සොම්බි කනස්සල්ලට පත්ව සිටින්නේ එන්පීපී සාමාජිකයින්ගේ වැටුප අරමුදල්වලට යාම ගැන පුද්ගලික කටයුතුවලට මැදිහත් වීමට අයිතිය කුමක්ද,NORMAL,,0,0,1,,,,,
punchi ammava banda putha,DISINFO,,0,1,0,,,,,
ජාතික ජන බලවේගයේ කෙනෙකුට ලක්ෂ තුන හතරක් හම්බවෙනවා නම කියන්න බැරි එක්කෙනෙක්ට ලක්ෂ හයක් හම්බවෙනවා විශ් රාම වැටුපත් හම්බවෙනවා මොකක්ද ප් රශ්නය ජාතියේ ජන බලවේගය කියන්නේ ජවිපෙ කියන්නේ පට්ට සල්ලිකාර පක්ෂයක්,NORMAL,,0,0,1,,,,,
sataka antjan nataka rajapaksa kalliya,NORMAL,,0,0,1,,,,,
ratama goda danawa aiye me anduwa charamara bro oya ke geheuwata ahanda aya ne,NORMAL,,0,0,1,,,,,
මුගෙ අම්මෙගෙ කතානායකකෙනෙක් නේ මූ,HATE,implied mother insult,1,0,0,,,,,
