Original Comment,Cleaned Comment,Label,Hate,Disinfo,Normal,Hate Words
"The reason Gnanasara thera can talk lot nonsense as well a sense, is because of the stupid idiots in the NPP government. If the NPP government goes downhill by next election, it is by their own doing.",The reason Gnanasara thera can talk lot nonsense as well a sense is because of the stupid idiots in the NPP government If the NPP government goes downhill by next election it is by their own doing,NORMAL,0,0,1,
Ane Pala Gon ganaya,Ane Pala Gon ganaya,HATE,1,0,0,Gon
ජාතිවාදි කාළකණ්ණි.. රටෙි මිනිස්සු දන්නවා ⁣මුන්ගැන,ජාතිවාදි කාළකණ්ණි රටෙි මිනිස්සු දන්නවා මුන්ගැන,NORMAL,0,0,1,
Mu pahugiya kale muslim ratawala idagana atal aragana mu pissu huttak,Mu pahugiya kale muslim ratawala idagana atal aragana mu pissu huttak,HATE,1,0,0,pissu
Saksi one yako nikan pindura tika maddiyata pennane  mokada hoyanne ane palayan balla yanna,Saksi one yako nikan pindura tika maddiyata pennane mokada hoyanne ane palayan balla yanna,NORMAL,0,0,1,
Nanasara thoge ammata yako,Nanasara thoge ammata yako,NORMAL,0,0,1,
පල හුත්තිගෙ පුතා  බොරු  නොකියා.ඔය පෙන්වන බොරු පෝස්ටර්  රෝකරලා ගහගනින් තොගෙ පුකේ.ගන්දස්සාරය 😂😂,පල හුත්තිගෙ පුතා බොරු නොකියාඔය පෙන්වන බොරු පෝස්ටර් රෝකරලා ගහගනින් තොගෙ පුකේගන්දස්සාරය,HATE,1,0,0,බොරු
බෞද්ධ හාමුදුරැවරැ අවශ්‍යව ඇත😪😪😪,බෞද්ධ හාමුදුරැවරැ අවශ්යව ඇත,NORMAL,0,0,1,
අපේ හාමුදුරුවන් කියන්නේ සම්පුර්න ඇත්ත සිංහල අංබරඅවන්ට පරගැතිදේසපාලුවන්ට අවශ්‍ය ජනතාව විනාසයකට ඇදලාදාලා සැපගන්න  මුන්වබලයට ගෙනාවේත්බ හුතර අංබරුවෝ සියලුම දේසපාලුවෝ නිවටපරගැතියෝ ඒකයි රටඅදුරේ😢😢,අපේ හාමුදුරුවන් කියන්නේ සම්පුර්න ඇත්ත සිංහල අංබරඅවන්ට පරගැතිදේසපාලුවන්ට අවශ්ය ජනතාව විනාසයකට ඇදලාදාලා සැපගන්න මුන්වබලයට ගෙනාවේත්බ හුතර අංබරුවෝ සියලුම දේසපාලුවෝ නිවටපරගැතියෝ ඒකයි රටඅදුරේ,DISINFO,0,1,0,
Dena dhane Anubawa Karla ඉන්න ape hamuduruwan,Dena dhane Anubawa Karla ඉන්න ape hamuduruwan,NORMAL,0,0,1,
ඔබ වහන්සේගේ වගකීම හදුනාගෙන ඒය ඉෂ්ට කරන්න.,ඔබ වහන්සේගේ වගකීම හදුනාගෙන ඒය ඉෂ්ට කරන්න,NORMAL,0,0,1,
Pala pakaya yanna,Pala pakaya yanna,HATE,1,0,0,pakaya
Niwan sepa athwewa ikmaninma,Niwan sepa athwewa ikmaninma,HATE,1,0,0,
මෙි වෙිස බල්ලා බැඳ දමවි.,මෙි වෙිස බල්ලා බැඳ දමවි,HATE,1,0,0,බල්ලා
යකො ඔයවගෙ photos  ගහන්නෙ අපිත් කොයිතරම් තරහා වුනත් ඔයවගෙ අවස්තාවකදි ඔයවගෙ photos   එකක් ගැහුව කියලා ප්‍රස්නයක් වෙන් නැහැනෙ ඔයිටවඩියා කට්ටිය photos ගහලා තියෙනව හොදට හොයලා බලලා මහනවෙන්න  යික්මනට අපරදෙ අපෙ බුද්දහගම😢😢😢😢,යකො ඔයවගෙ photos ගහන්නෙ අපිත් කොයිතරම් තරහා වුනත් ඔයවගෙ අවස්තාවකදි ඔයවගෙ photos එකක් ගැහුව කියලා ප්රස්නයක් වෙන් නැහැනෙ ඔයිටවඩියා කට්ටිය photos ගහලා තියෙනව හොදට හොයලා බලලා මහනවෙන්න යික්මනට අපරදෙ අපෙ බුද්දහගම,NORMAL,0,0,1,
යකෝ අපිට පව් පුරවන්න එපා. සිවුරක් දාගන පවි දෙන්න එපා අනිත් හමුදුරුවොන්ට නිර්ගා කරන්න එපා බන් බනක් දහමක් කියාගන පන්සලකට වෙලා ඉන්නැතුව මාධ්‍ය සාකජ්ජා පවත්වන්නේ යකෝ හමුදුරුවොන්ට හැනු ඉන්නවා එවා හොයපන්කෝ කතාකරන්න ඊගනගනිමි යකෝ,යකෝ අපිට පව් පුරවන්න එපා සිවුරක් දාගන පවි දෙන්න එපා අනිත් හමුදුරුවොන්ට නිර්ගා කරන්න එපා බන් බනක් දහමක් කියාගන පන්සලකට වෙලා ඉන්නැතුව මාධ්ය සාකජ්ජා පවත්වන්නේ යකෝ හමුදුරුවොන්ට හැනු ඉන්නවා එවා හොයපන්කෝ කතාකරන්න ඊගනගනිමි යකෝ,DISINFO,0,1,0,
හිරේ ඉන්න ඔින එකෙක් මු තක්කඩියා,හිරේ ඉන්න ඔින එකෙක් මු තක්කඩියා,HATE,1,0,0,
"බුදුබ්‍රණ නොකී කට කියයි
හඩගා හිතු හිතූ දැය",බුදුබ්රණ නොකී කට කියයි හඩගා හිතු හිතූ දැය,HATE,1,0,0,
Siura galawala  oluwe othanna one paharaya,Siura galawala oluwe othanna one paharaya,NORMAL,0,0,1,
හිරේ ඉන්න ඕනෑ ජඩයෙක් එලියට පැනලා දැන් නැවත ආගම්වාදය පටන් අරන්. එක්කෝ මෙයා හිරේ ණැත්නම් අංහොඩ පදිංචි කල යුතුයි.,හිරේ ඉන්න ඕනෑ ජඩයෙක් එලියට පැනලා දැන් නැවත ආගම්වාදය පටන් අරන් එක්කෝ මෙයා හිරේ ණැත්නම් අංහොඩ පදිංචි කල යුතුයි,NORMAL,0,0,1,
මාළුවාට පීනන්න වතුර අවශ්‍යයි  වගේම ගන්දසාරලාට  පවතින්න නම් ජාතිවාදය අවශ්‍යයි.,මාළුවාට පීනන්න වතුර අවශ්යයි වගේම ගන්දසාරලාට පවතින්න නම් ජාතිවාදය අවශ්යයි,NORMAL,0,0,1,
Atheesara nohuka hitu 😢,Atheesara nohuka hitu,NORMAL,0,0,1,
Ane hukahan kihili kunaa thopiva ube evunma gananganne vesi,Ane hukahan kihili kunaa thopiva ube evunma gananganne vesi,HATE,1,0,0,ube
ඇත්තටම  මුන්ගෙ  පනිවිඩ ඇයි...මූට නඩු මූ මොකෙක්ද?  මුන්ට ඇයි  මේවට ඉඩදෙන්නෙ මූ මොකටද?මුගෙ කතා  කහකඩය විනාස අරනව අපේ රට..මුගෙ   කදේ  හැටි බලන්න,ඇත්තටම මුන්ගෙ පනිවිඩ ඇයිමූට නඩු මූ මොකෙක්ද මුන්ට ඇයි මේවට ඉඩදෙන්නෙ මූ මොකටදමුගෙ කතා කහකඩය විනාස අරනව අපේ රටමුගෙ කදේ හැටි බලන්න,HATE,1,0,0,
ජාතිවාදයඅවුම්සන්කෙ නැතිවහිටු බල්ලා,ජාතිවාදයඅවුම්සන්කෙ නැතිවහිටු බල්ලා,HATE,1,0,0,බල්ලා
Hara Ganaya ජාතිවාදය අවුස්සන බුදු දහමට නිගා කරන ....පා දඩයා...,Hara Ganaya ජාතිවාදය අවුස්සන බුදු දහමට නිගා කරන පා දඩයා,NORMAL,0,0,1,
Patapal boru,Patapal boru,HATE,1,0,0,"Patapal, boru"
Hama kenekma me rate me dewal gana danuwath kalauthui pradesheeya mattamen ikkmaninma. KHMATH DANE DEWAL ELI WENA KOTA PIRITH NOOLATAI...BUDUDAMATAI MUWAWENNA PULUWAN....EGOLLO EHEMA DE KARAMAWA ME WADE DIGARAMA KARAHENA YANNA,Hama kenekma me rate me dewal gana danuwath kalauthui pradesheeya mattamen ikkmaninma KHMATH DANE DEWAL ELI WENA KOTA PIRITH NOOLATAIBUDUDAMATAI MUWAWENNA PULUWANEGOLLO EHEMA DE KARAMAWA ME WADE DIGARAMA KARAHENA YANNA,DISINFO,0,1,0,
ඔබ වහන්සේ ඔය දෙශනාව මේ රටට කියන්නැතිව වෙන රටකට ගිහින් කියන්න මොකද මේ රටේ පොන්න සිංහලයට මේක තෙරුම් ගන්න මොළය හරි තැනක පිහිටල නෑ,ඔබ වහන්සේ ඔය දෙශනාව මේ රටට කියන්නැතිව වෙන රටකට ගිහින් කියන්න මොකද මේ රටේ පොන්න සිංහලයට මේක තෙරුම් ගන්න මොළය හරි තැනක පිහිටල නෑ,NORMAL,0,0,1,
මුස්ලිම් උන් සෙරම එකයි දෙමළ උනුත් එකයි. සිංහල උන්ට අරිනකොට කවද හරි දවසක තෙරෙයි,මුස්ලිම් උන් සෙරම එකයි දෙමළ උනුත් එකයි සිංහල උන්ට අරිනකොට කවද හරි දවසක තෙරෙයි,NORMAL,0,0,1,
ඔබ වහන්සේ කියන එක හරියටම හරි මේ සිංහල පකයලට තෙරෙන්නෑ තම්බි ටිකයි දෙමළ උන් ටිකයි අපිට කෙලින වෙලාව කොයි වෙලේද කියල,ඔබ වහන්සේ කියන එක හරියටම හරි මේ සිංහල පකයලට තෙරෙන්නෑ තම්බි ටිකයි දෙමළ උන් ටිකයි අපිට කෙලින වෙලාව කොයි වෙලේද කියල,NORMAL,0,0,1,
